*
	5	ANALOG	1	4	23	24	64	77,1	77,4	78,1	78,4
*	Type	Name	pUNIT	pScale	pConfiguredAORGroup	NominalHiLimits	NominalHiLimits2	NominalLowLimits	NominalLowLimits2
	C	'PREVIOUS_YEAR'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP_Estimate2'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'Variable5'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PERCENT_UP'	%	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TIMEOUTS'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MSG_RCV'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_GOOD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_BAD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MSG_SNT'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_BAD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_GOOD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PERCENT_UP'	%	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TIMEOUTS'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MSG_RCV'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MSG_SNT'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_COMP'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_N'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_FREQUENCY'	Hz	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_COMP'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_A'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_B'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_C'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_A'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_B'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_C'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_A'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_B'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_C'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_A_N'	A	2.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_FREQUENCY'	Hz	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_COMP'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_A'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_B'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_C'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_COMP'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V'	V	0.0012	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V_A'	V	0.0012	PRIIP	0,0,,0	0,0	10,0,0,0	0,0
	T	'PRI_V_B'	V	0.0012	PRIIP	0,0,,0	0,0	10,0,0,0	0,0
	T	'PRI_V_C'	V	0.0012	PRIIP	0,0,,0	0,0	10,0,0,0	0,0
	T	'PRI_A'	A	2.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_A_A'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_B'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_C'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_PF'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_B'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_C'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_N'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_A'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_B'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_C'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_A'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_B'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_C'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'FREQUENCY'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_A'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_B'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_C'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_COMP'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_A'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_B'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_C'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP'	KW	1.0	SELECTEDIP	0,0,,0	60000,0	0,0,0,0	1000,0
	C	'KW_COMP_Estimate'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_A'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_B'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_C'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_A'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_B'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_C'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_A'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_B'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_C'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_A'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_B'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_C'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_COMP'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'GR_KW'	KW	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'GR_KVAR'	KW	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_COMP'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_A'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_B'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_C'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_A'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_B'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_C'	KVAR	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V'	V	0.0012	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V_A'	V	0.0012	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_V_B'	V	0.0012	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_V_C'	V	0.0012	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_A'	A	2.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_A_A'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_B'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_C'	A	2.0	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_PF'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_A'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_B'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_C'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW'	KW	24.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_COMP'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_A'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_B'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW_C'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_COMP'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_A'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_B'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_C'	KVAR	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_A'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_B'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_V_C'	V	0.0012	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_A'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_B'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_C'	A	2.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_A'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_B'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_PF_C'	nan	0.01	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW'	KW	24.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_A'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_B'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_C'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_A'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_B'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_C'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_A'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_B'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_C'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_B'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_C'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_A'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_B'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_C'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP_Estimate'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_100'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_COMP'	KVAR	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_FREQUENCY'	nan	0.001	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_A_N'	A	2.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_N'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'FREQUENCY'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_COMP'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'GR_KW'	KW	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'GR_KVAR'	KW	1.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_COMP'	KW	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_A'	KW	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_B'	KW	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_C'	KW	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR'	KVAR	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_A'	KVAR	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_B'	KVAR	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_C'	KVAR	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V'	V	0.00012	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_V_A'	V	0.00012	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_V_B'	V	0.00012	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_V_C'	V	0.00012	PRIIP	0,0,,0	0,0	4,0,0,0	0,0
	T	'PRI_A'	A	0.2	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_A_A'	A	0.2	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_B'	A	0.2	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_A_C'	A	0.2	PRIIP	0,0,,0	0,0	5,0,0,0	0,0
	T	'PRI_PF'	nan	0.001	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_A'	nan	0.001	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_B'	nan	0.001	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_PF_C'	nan	0.001	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW'	KW	0.024	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_A'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_B'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_C'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_A'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_B'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KVAR_C'	KVAR	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_A'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_B'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'V_C'	V	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_A'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_B'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'A_C'	A	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_A'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_B'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_C'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW'	KW	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'KW_COMP_Estimate'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60_MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KW'	KW	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'60MIN_KVAR'	KVAR	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'PF_100'	nan	1.0	SELECTEDIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_01'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_02'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_00'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_03'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_04'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_05'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_06'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_07'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_08'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_09'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_10'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_11'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_12'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_13'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_14'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_15'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_16'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_17'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_18'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_19'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_20'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_21'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_22'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'HOUR_23'	nan	1.0	CALC	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_BAD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_GOOD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PERCENT_UP'	%	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PERCENT_VALID'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TIMEOUTS'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MSG_RCV'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MSG_SNT'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_MESSAGES_GOOD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_MESSAGES_BAD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_TOTAL_MESSAGES_SNT'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MESSAGES_SNT'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_BAD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_MESSAGES_GOOD'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TIMEOUTS'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_TOTAL_MSG_RCV'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PERCENT_UP'	%	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'CHK_PERCENT_VALID'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	C	'PRI_PERCENT_VALID'	nan	1.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KVAR_COMP'	KVAR	48.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_FREQUENCY'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_A_N'	A	4.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'CHK_KW'	KW	48.0	ALTIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_A_N'	A	4.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_FREQUENCY'	nan	0.01	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW'	KW	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR'	KVAR	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_COMP'	KW	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_A'	KW	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_B'	KW	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KW_C'	KW	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_COMP'	KVAR	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_A'	KVAR	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
	T	'PRI_KVAR_B'	KVAR	48.0	PRIIP	0,0,,0	0,0	0,0,0,0	0,0
