"PKey","Name","ProjectId","ProjectMap","SetId","Pid","AddrSlct","Address","Alias","AliasType","P1","P2","P3","P4","P5","P6","P7","P8","Type","Format","IsScale","ScaleOffst","ScaleFact","IsDeadband","Deadband","IsModify","MsInput","MsOutput","MsAutoSubs","MsUnit"
"860","7c36a67e-a020-4800-a88c-f398c3b103da","0","0","RTAC_DESET","EAS04B,PF_B:A","0","617","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"861","dd3e4ba2-816d-4e4b-9615-b6459b0a14c5","0","0","RTAC_DESET","EAS04B,PF_C:A","0","618","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"862","2aecd252-d5b1-4324-b960-535a43da6d11","0","0","RTAC_DESET","GRE05B,PF_A:A","0","1066","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"863","29f22b93-73c3-427c-8997-bb429506c2e2","0","0","RTAC_DESET","GRE05B,PF_B:A","0","1067","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"864","e7021888-13cd-4426-b9df-ff5782b9c019","0","0","RTAC_DESET","GRE02A,KVAR:A","0","843","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"865","e769aee5-410f-47ba-9fa1-2181b2d63925","0","0","RTAC_DESET","GRE05B,PF_C:A","0","1068","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"866","a9fd303d-9f4a-4d7a-aa5b-6e0635f2519e","0","0","RTAC_DESET","GRE04A,A_N:A","0","975","","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"867","5bdd08a2-9480-4f3e-82aa-72edb453936a","0","0","RTAC_DESET","SYS$,GRE_KVAR:A","0","183","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"868","a60d3635-37d2-49e7-be60-297d2f19b744","0","0","RTAC_DESET","GRE02A,KVAR_COMP:A","0","841","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"869","7378de81-d323-4f05-b5d6-69c7640b7dae","0","0","RTAC_DESET","GRE02A,KW:A","0","842","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"870","e72bd5ce-7e60-4b05-9b62-05c0cd5ec86b","0","0","RTAC_DESET","SYS$,GRE_KVAR_COMP:A","0","181","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"871","44fe0896-11a3-4c27-9ea8-9a45895b87d7","0","0","RTAC_DESET","SYS$,GRE_KW:A","0","182","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"872","31afc66a-b684-4483-98b8-61903fd37959","0","0","RTAC_DESET","SYS$,GRE_KW_COMP:A","0","180","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"873","c3bd6558-c638-4593-86cf-0251acc5a4ed","0","0","RTAC_DESET","GRE02A,KW_COMP:A","0","840","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"874","53340980-b020-4ccd-b4dc-34625e5abe48","0","0","RTAC_DESET","SYS$,GRE_PF:A","0","184","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"875","a0a35b31-e2f5-42dc-ae1e-7983fb1483dc","0","0","RTAC_DESET","GRE02A,PF:A","0","844","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"876","c63694bf-f587-4a2d-bec4-0bd7993df40f","0","0","RTAC_DESET","GRE02A,PF_A:A","0","856","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"877","53bb5c3c-8b92-4b0f-b0c8-325c59ebf2d4","0","0","RTAC_DESET","GRE02A,PF_B:A","0","857","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"878","f7ef20b2-6854-4205-99c4-19d411b07561","0","0","RTAC_DESET","GRE02A,PF_C:A","0","858","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"879","09b716f3-09ed-4bee-9d16-641062530dbd","0","0","RTAC_DESET","SYS$,LAU_KVAR:A","0","203","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"880","aeb35050-8f9c-4c3f-b389-70b7db452a35","0","0","RTAC_DESET","SYS$,LAU_KVAR_COMP:A","0","201","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"881","204b75ed-7a28-4a27-bbcd-46f5d095dd9c","0","0","RTAC_DESET","SYS$,LAU_KW:A","0","202","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"882","8e15f869-1dce-4dc8-9597-5078143e7c1b","0","0","RTAC_DESET","SYS$,LAU_KW_COMP:A","0","200","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"883","ed33f2f9-5b24-46b0-a623-37d62737ed95","0","0","RTAC_DESET","SYS$,LAU_PF:A","0","204","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"884","6cb24faf-b99f-4380-9714-f5d7d7e7d659","0","0","RTAC_DESET","SYS$,NEW_KVAR:A","0","223","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"885","2428640b-fd19-4900-98c8-9a483d7406de","0","0","RTAC_DESET","SYS$,NEW_KVAR_COMP:A","0","221","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"886","f4cfdb95-cfb0-467c-a4c8-07cb8fcc8ce8","0","0","RTAC_DESET","SYS$,NEW_KW:A","0","222","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"887","9347cc42-a1b9-4ab8-a0e4-8c7e87b6ed59","0","0","RTAC_DESET","NEW06B,FREQUENCY:A","0","1655","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"888","de93cc1b-ed3b-473d-b2a0-a9e269019c51","0","0","RTAC_DESET","SYS$,NEW_KW_COMP:A","0","220","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"889","44c38139-5abb-4aa9-93e9-9940b6adbb37","0","0","RTAC_DESET","SYS$,NEW_PF:A","0","224","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"890","465535d0-8715-44ee-9c4f-e15983b757dc","0","0","RTAC_DESET","NEW06B,KVAR:A","0","1653","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"891","2bca683b-7cd1-4a09-9b16-3c01637a181e","0","0","RTAC_DESET","SYS$,ROC_KVAR:A","0","243","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"892","f8dadfaf-8d7f-4c1d-9fc4-79c2dfd729de","0","0","RTAC_DESET","SYS$,ROC_KVAR_COMP:A","0","241","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"893","b5d2ba98-701d-47fd-95d4-532c34e1e212","0","0","RTAC_DESET","SYS$,ROC_KW:A","0","242","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"894","ec27c77e-fbda-44d7-945d-7e23989839c4","0","0","RTAC_DESET","EAS04B,V_A:A","0","609","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"895","e78f1b39-3fd4-4cad-9ec1-a82fe10b62c1","0","0","RTAC_DESET","EAS04B,V_B:A","0","610","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"896","212b869e-6dfa-47c5-8cb3-5563b45ddd9b","0","0","RTAC_DESET","EAS04B,V_C:A","0","611","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"897","acb584ce-51ae-432f-8301-99b39ec3513b","0","0","RTAC_DESET","NEW06B,KVAR_COMP:A","0","1651","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"898","96dba6d2-82b4-4f2c-a77f-8e578a0ef789","0","0","RTAC_DESET","NEW06B,KW:A","0","1652","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"899","374b60be-9961-4711-b7b4-3981ef55a7e6","0","0","RTAC_DESET","SYS$,ROC_KW_COMP:A","0","240","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"900","be8622ab-6e03-4787-8f95-1fb99627cef2","0","0","RTAC_DESET","SYS$,ROC_PF:A","0","244","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"901","d7f72b3e-6dfa-4d45-9884-cefed5070e8d","0","0","RTAC_DESET","LAU04B,V_A:A","0","1479","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"902","67c83001-17ff-4519-bd96-dc274f2ceb5d","0","0","RTAC_DESET","EAS05,A_A:A","0","642","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"903","b4a1a79a-1f35-4977-a660-d9b7015b06c9","0","0","RTAC_DESET","EAS05,A_B:A","0","643","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"904","5c7f6101-d3d0-4f34-8082-691c11ae1995","0","0","RTAC_DESET","EAS05,A_C:A","0","644","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"905","507552af-28d5-4047-b14e-e77c20aeeee6","0","0","RTAC_DESET","EAS05,A_N:A","0","645","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"906","87f0b781-0165-48fc-874c-97abc96c85de","0","0","RTAC_DESET","LAU04B,V_B:A","0","1480","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"907","97e7e26c-07df-448d-af8e-4ceff3eb151c","0","0","RTAC_DESET","GRE05B,V_A:A","0","1059","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"908","056a556f-d6fd-474b-bbe9-5b047c89f10d","0","0","RTAC_DESET","GRE05B,V_B:A","0","1060","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"909","88358990-4de8-46a4-b942-c1b327c20c4a","0","0","RTAC_DESET","GRE05B,V_C:A","0","1061","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"910","d6972f8d-7b41-476c-8d5a-76ecb58b2668","0","0","RTAC_DESET","LAU04B,V_C:A","0","1481","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"911","e68e6bb9-bcc5-4575-9148-1dde4a9e0dcf","0","0","RTAC_DESET","GRE02A,V_A:A","0","849","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"912","c9b23092-0c6f-4dfe-a009-f9f70ebcf399","0","0","RTAC_DESET","GRE02A,V_B:A","0","850","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"913","fb3b71c7-524d-466f-b59e-cc0e0478e9af","0","0","RTAC_DESET","GRE02A,V_C:A","0","851","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"914","3020d086-b6ab-4e72-8a5c-b57d504aaded","0","0","RTAC_DESET","SYS$,UNI_KVAR:A","0","263","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"915","5570449f-c950-4c71-85ba-1a1792b0fb90","0","0","RTAC_DESET","NEW06B,KW_COMP:A","0","1650","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"916","488777c9-c7d7-4d72-8298-d40fdc40b05b","0","0","RTAC_DESET","SYS$,UNI_KVAR_COMP:A","0","261","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"917","c2d8a52d-3e09-4f38-a987-f51c2a9e7ee5","0","0","RTAC_DESET","NEW06B,PF:A","0","1654","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"918","9f9217e0-8fce-4d63-b59a-e94a30e67e6e","0","0","RTAC_DESET","GRE07A,A_A:A","0","1122","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"919","885ff1f0-65d6-4043-b08d-2b4974c29e33","0","0","RTAC_DESET","GRE02B,A_A:A","0","882","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"920","ce6dd3c6-4862-4a4e-b64d-eb200c30f1f3","0","0","RTAC_DESET","GRE02B,A_B:A","0","883","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"921","755304a4-0a00-4eae-9fc2-db62fa93e0f8","0","0","RTAC_DESET","GRE02B,A_C:A","0","884","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"922","3be50f99-5b2e-4911-a0cf-4f1a46fe493d","0","0","RTAC_DESET","GRE02B,A_N:A","0","885","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"923","c9362fd0-8617-41e0-8f82-c4b61846140e","0","0","RTAC_DESET","GRE07A,A_B:A","0","1123","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"924","9edd9ddd-719e-4256-b376-3dff1371172f","0","0","RTAC_DESET","GRE07A,A_C:A","0","1124","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"925","d4c9e446-774f-4199-946e-7036d4b4e2d4","0","0","RTAC_DESET","GRE07A,A_N:A","0","1125","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"926","1a70b60a-3b48-4aa6-b251-59b94d21a9f1","0","0","RTAC_DESET","SYS$,UNI_KW:A","0","262","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"927","a5d15757-31c9-4692-9e32-4fcd640a8804","0","0","RTAC_DESET","NEW05A,A_A:A","0","1572","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"928","8b16af2d-9517-4d3d-89ea-150441fd459b","0","0","RTAC_DESET","NEW05A,A_B:A","0","1573","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"929","62d0d658-b3be-4b6d-80f7-727f5d4474ed","0","0","RTAC_DESET","NEW05A,A_C:A","0","1574","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"930","1eeba99f-e403-4147-bd80-a9ef52d1b509","0","0","RTAC_DESET","NEW05A,A_N:A","0","1575","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"931","ee2c3297-79ef-4dad-8eea-851ef060d94e","0","0","RTAC_DESET","NEW06B,PF_A:A","0","1666","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"932","598044bb-1e90-400d-bb8a-d2c1eef16051","0","0","RTAC_DESET","NEW06B,PF_B:A","0","1667","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"933","a45efcad-2f5c-453e-8218-f78c2a29657f","0","0","RTAC_DESET","NEW06B,PF_C:A","0","1668","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"934","fcf05437-2ab4-4f67-81ef-3914fe3bdff6","0","0","RTAC_DESET","SYS$,UNI_KW_COMP:A","0","260","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"935","24ff9f38-9ef8-4d4c-b657-138ff3c3dd24","0","0","RTAC_DESET","SYS$,UNI_PF:A","0","264","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"936","8f1ff324-b420-4970-ba28-28414a984c3e","0","0","RTAC_DESET","SYS$,WES_KVAR:A","0","283","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"937","b882d18a-7d47-4773-8749-5aec011a5988","0","0","RTAC_DESET","EAS05,FREQUENCY:A","0","635","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"938","a3ec341f-a758-4305-bb6b-dc0385f0f55d","0","0","RTAC_DESET","EAS05,KVAR:A","0","633","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"939","396657e8-6550-454a-8bf1-4689833e7795","0","0","RTAC_DESET","SYS$,WES_KVAR_COMP:A","0","281","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"940","9e4e6717-b309-4f7d-9234-91484f97b542","0","0","RTAC_DESET","SYS$,WES_KW:A","0","282","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"941","4abb5810-42be-4b9d-ba2d-7188d65e57ea","0","0","RTAC_DESET","SYS$,WES_KW_COMP:A","0","280","","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0"
"942","5565d1c1-093e-4316-8ad5-3c52ce77bed5","0","0","RTAC_DESET","EAS05,KVAR_COMP:A","0","631","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"943","7c8078e5-a9f4-453c-88e2-b3b283493942","0","0","RTAC_DESET","EAS05,KW:A","0","632","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"944","7dd51523-c7ac-4b44-9c4a-30787d2eeac0","0","0","RTAC_DESET","SYS$,WES_PF:A","0","284","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"947","f08e11f5-1e4f-4b57-9786-40bf4aa8870d","0","0","RTAC_DESET","EAS05,KW_COMP:A","0","630","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"949","f9a5d5d8-ff5e-418c-bb98-5ce23c1584de","0","0","RTAC_DESET","EAS05,PF:A","0","634","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"950","ff0a4b41-7f7d-4b81-a69c-348893a06bb2","0","0","RTAC_DESET","EAS05,PF_A:A","0","646","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"951","e0d4c0b5-df92-4b1d-8967-7cd726fbba37","0","0","RTAC_DESET","EAS05,PF_B:A","0","647","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"952","00acc6e9-946f-41f4-af62-ec64ddfcde2b","0","0","RTAC_DESET","EAS05,PF_C:A","0","648","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"958","805cc678-d5db-4d21-ba2b-f51f056f97e2","0","0","RTAC_DESET","GRE02B,FREQUENCY:A","0","875","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"959","d30879ed-b000-4d2f-a988-4b0b15e9735e","0","0","RTAC_DESET","GRE02B,KVAR:A","0","873","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"963","3cb5fb07-0545-44a9-a455-753f66801b06","0","0","RTAC_DESET","GRE02B,KVAR_COMP:A","0","871","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"964","34a9c735-92b1-41cb-a0a6-6ebb4778a80f","0","0","RTAC_DESET","GRE02B,KW:A","0","872","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"968","f5abbd09-900c-4ecc-9c61-ec71b8398ff5","0","0","RTAC_DESET","GRE02B,KW_COMP:A","0","870","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"970","1e9dec89-ae0f-46a9-8f29-28b9b78ba6d0","0","0","RTAC_DESET","GRE02B,PF:A","0","874","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"971","25363645-5045-4e8f-ac83-2b910a83eb63","0","0","RTAC_DESET","GRE02B,PF_A:A","0","886","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"972","a2a802f5-1abe-41cf-96ba-644a5294bbe4","0","0","RTAC_DESET","GRE02B,PF_B:A","0","887","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"973","b76302de-bb53-4eb6-bf85-6554fb2b56e4","0","0","RTAC_DESET","GRE02B,PF_C:A","0","888","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"977","8ff749d0-688f-4383-abf2-89875f60676a","0","0","RTAC_DESET","NEW05A,FREQUENCY:A","0","1565","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"978","15b781a1-ed79-436a-924c-e3ef0820e41a","0","0","RTAC_DESET","GRE07A,FREQUENCY:A","0","1115","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"981","ac312412-b58b-4ae5-b446-ee203f50ac90","0","0","RTAC_DESET","GRE07A,KVAR:A","0","1113","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"982","af70858b-def6-43a0-b8ad-c6409235c6b7","0","0","RTAC_DESET","NEW05A,KVAR:A","0","1563","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"985","02449880-dcc4-48d5-8ae1-a2bed0f70882","0","0","RTAC_DESET","EAS05,V_A:A","0","639","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"986","749d4972-6986-4b43-93e6-4c368910ae08","0","0","RTAC_DESET","EAS05,V_B:A","0","640","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"987","ca9fe6d1-c232-4ff7-8d9d-5deabe8f1782","0","0","RTAC_DESET","EAS05,V_C:A","0","641","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"988","36c2da8a-512f-4a0d-939d-5c0e269afe55","0","0","RTAC_DESET","GRE07A,KVAR_COMP:A","0","1111","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"989","ba289914-d393-4dab-9a02-1eace83f909c","0","0","RTAC_DESET","GRE07A,KW:A","0","1112","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"991","de5ce767-42e5-4b3c-9af4-a8b1067ef0b2","0","0","RTAC_DESET","NEW06B,V_A:A","0","1659","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"993","73868972-6e28-444a-bb28-1a73a6ee857e","0","0","RTAC_DESET","EAS06,A_A:A","0","672","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"994","deeb0054-1db4-4e1f-a0dd-cbe9aef99903","0","0","RTAC_DESET","EAS06,A_B:A","0","673","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"995","d6b72dc2-2011-41ae-a21b-c8b9a078a8a4","0","0","RTAC_DESET","EAS06,A_C:A","0","674","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"996","7660470f-bd40-417f-971a-07bbd7c16944","0","0","RTAC_DESET","EAS06,A_N:A","0","675","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"997","23e367cd-fd14-4765-9c77-7309e73b5cf3","0","0","RTAC_DESET","GRE07A,KW_COMP:A","0","1110","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"998","664a81b4-df57-4744-b9c4-68dffaff7d65","0","0","RTAC_DESET","NEW05A,KVAR_COMP:A","0","1561","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"999","87f14a3e-3c1c-4279-b876-7e34de91f2a0","0","0","RTAC_DESET","NEW05A,KW:A","0","1562","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000","9921ad7b-023b-4d30-adda-e15153c7ad1b","0","0","RTAC_DESET","GRE07A,PF:A","0","1114","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1001","7318e3ed-115d-4472-b383-30036d82d8a7","0","0","RTAC_DESET","GRE07A,PF_A:A","0","1126","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1002","50a8c848-2f41-4121-82d8-8a1ebebd8151","0","0","RTAC_DESET","GRE07A,PF_B:A","0","1127","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1003","adb34104-ccb8-4e3a-9979-c7ef991f5c68","0","0","RTAC_DESET","GRE07A,PF_C:A","0","1128","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1005","340c0fea-c3fd-417f-9e4e-5f486d49c532","0","0","RTAC_DESET","NEW06B,V_B:A","0","1660","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1006","f8bda621-b0cc-465e-97b1-51c9593f9500","0","0","RTAC_DESET","GRE02B,V_A:A","0","879","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1007","1a302678-2dda-48c8-97be-7cd8d61b251f","0","0","RTAC_DESET","GRE02B,V_B:A","0","880","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1008","748c2bcf-2c27-4b52-8a9c-87c16a10553f","0","0","RTAC_DESET","GRE02B,V_C:A","0","881","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1010","a18682d4-56bd-42ee-aed2-ded95596b013","0","0","RTAC_DESET","NEW05A,KW_COMP:A","0","1560","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1011","d8798e10-05ee-44de-9a16-685207b68692","0","0","RTAC_DESET","NEW06B,V_C:A","0","1661","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1012","c022654c-12ef-45e1-be9f-47090d204941","0","0","RTAC_DESET","NEW05A,PF:A","0","1564","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1013","61e8aa7f-dc6b-4495-b7f3-3f9bf5f6ccbb","0","0","RTAC_DESET","ROC10,A_A:A","0","1872","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1014","1a0ec403-406f-409e-8981-4b6a9349ef1d","0","0","RTAC_DESET","GRE03A,A_A:A","0","912","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1015","a9affd2a-a561-4909-a243-7f34a69601f7","0","0","RTAC_DESET","GRE03A,A_B:A","0","913","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1016","24200ec4-8f89-4ba8-b983-40b9ec26ab03","0","0","RTAC_DESET","GRE03A,A_C:A","0","914","","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
